file,asset_id,serial,vendor,product,version,device_class,cdx_type,purdue_level,base_platform,sector,network_exposure,lifecycle,tlp,safety_sil,protocols,component_count,vulnerable_component_count
ICS-0561_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0561,urn:uuid:c8c6f3cb-bb39-507f-9637-0477f78f92f3,Schneider Electric,SmartX AS-P Controller AS-B,9.3.33,bas-controller,firmware,1,linux,oil-and-gas-midstream,isolated-cell,post-build,GREEN,,bacnet-ip;modbus-tcp;lonworks,13,4
ICS-0562_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0562,urn:uuid:b6ce2d3f-2bb7-5d7b-a42c-fe81092a021a,Delta Electronics,eZ Building Controller eZNS-500,5.17.35,bas-controller,firmware,1,linux,water-treatment,control-network,post-build,AMBER,,bacnet-ip;modbus-tcp,13,5
ICS-0563_phoenix_radioline-wireless-gateway-rad-900_SBOM.json,ICS-0563,urn:uuid:6b377109-82a2-5460-b6cd-8616d0392e44,Phoenix Contact,Radioline Wireless Gateway RAD-900,6.7.11,wireless-gateway,firmware,1,freertos,automotive,dmz-routable,build,AMBER,,modbus-tcp;trusted-wireless,11,2
ICS-0564_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0564,urn:uuid:6457f2c3-6e4d-5892-9e94-6c16d6618af9,Moxa Inc.,AWK Industrial Wireless AP AWK-4131A,5.7.16,wireless-gateway,firmware,2,linux,building-automation,control-network,decommission,AMBER+STRICT,,snmp;modbus-tcp;wpa2,13,6
ICS-0565_emerson_wireless-1420-gateway-1410s_SBOM.json,ICS-0565,urn:uuid:955298b3-c5b0-5c41-80fe-2aef431a43f0,Emerson Electric,Wireless 1420 Gateway 1410S,3.8.14,wireless-gateway,firmware,1,linux,pulp-and-paper,dmz-routable,post-build,GREEN,,wirelesshart;modbus-tcp;opc-ua,19,7
ICS-0566_siemens_simatic-s7-1500-cpu-1513-1-pn_SBOM.json,ICS-0566,urn:uuid:f4e0da93-5b14-5a81-b792-cbc4fa5a7ce8,Siemens AG,SIMATIC S7-1500 CPU 1513-1 PN,6.4.0,plc,firmware,1,proprietary-rtos,automotive,remote-accessible,design,AMBER+STRICT,PLd (ISO 13849),profinet;s7comm-plus;opc-ua;modbus-tcp,19,6
ICS-0567_siemens_simatic-s7-1200-cpu-1214c_SBOM.json,ICS-0567,urn:uuid:9534effc-098c-57bd-8ec1-0845df17da89,Siemens AG,SIMATIC S7-1200 CPU 1214C,9.4.12,plc,firmware,1,proprietary-rtos,pharmaceutical,control-network,operations,AMBER+STRICT,PLd (ISO 13849),profinet;s7comm-plus;modbus-tcp,15,4
ICS-0568_siemens_simatic-s7-400-cpu-417-4h_SBOM.json,ICS-0568,urn:uuid:c7908cc5-7bce-5a65-a7bc-d9bb8f961c15,Siemens AG,SIMATIC S7-400 CPU 417-4H,8.21.40,plc,firmware,1,proprietary-rtos,oil-and-gas-upstream,control-network,decommission,GREEN,PLd (ISO 13849),profibus;s7comm;industrial-ethernet,15,4
ICS-0569_rockwell_controllogix-controller-1756-l73_SBOM.json,ICS-0569,urn:uuid:8a171325-8759-5e6b-bc4b-5b76ac5afa0d,Rockwell Automation,ControlLogix Controller 1756-L73,8.23.37,plc,firmware,1,vxworks,pharmaceutical,control-network,operations,AMBER,PLd (ISO 13849),ethernet-ip;cip;devicenet,15,6
ICS-0570_rockwell_compactlogix-controller-5370-l33er_SBOM.json,ICS-0570,urn:uuid:eb715215-a95d-5add-a84d-da25f0658fae,Rockwell Automation,CompactLogix Controller 5370-L33ER,2.13.4,plc,firmware,1,vxworks,food-and-beverage,remote-accessible,operations,CLEAR,SIL2,ethernet-ip;cip;modbus-tcp,19,8
ICS-0571_rockwell_micrologix-controller-1200-e_SBOM.json,ICS-0571,urn:uuid:74edeeee-96e8-5990-a7b1-5412794e6954,Rockwell Automation,MicroLogix Controller 1200-E,9.14.34,plc,firmware,1,proprietary-rtos,power-distribution,control-network,operations,RED,,ethernet-ip;df1,14,5
ICS-0572_schneider_modicon-m340-controller-bmxp342030_SBOM.json,ICS-0572,urn:uuid:78095f77-33ec-5e12-b6c6-c31d907a5f2f,Schneider Electric,Modicon M340 Controller BMXP342030,5.14.22,plc,firmware,1,vxworks,manufacturing-discrete,isolated-cell,build,CLEAR,,modbus-tcp;ethernet-ip;canopen,20,9
ICS-0573_schneider_modicon-m580-epac-bmeh586040_SBOM.json,ICS-0573,urn:uuid:3eba8116-f806-5690-a6af-2803bcbabcbf,Schneider Electric,Modicon M580 ePAC BMEH586040,3.4.12,plc,firmware,1,linux,manufacturing-process,dmz-routable,operations,GREEN,,modbus-tcp;ethernet-ip;opc-ua;dnp3,20,8
ICS-0574_mitsubishi_melsec-iq-r-cpu-r08cpu_SBOM.json,ICS-0574,urn:uuid:5a31654d-2e02-5952-88aa-307ebd1f7c56,Mitsubishi Electric,MELSEC iQ-R CPU R08CPU,7.21.24,plc,firmware,1,proprietary-rtos,water-treatment,control-network,build,GREEN,,cc-link-ie;melsoft;modbus-tcp;slmp,18,6
ICS-0575_mitsubishi_melsec-q-series-cpu-q13udh_SBOM.json,ICS-0575,urn:uuid:5cac92f2-1c96-5858-8332-1d34dc447eb8,Mitsubishi Electric,MELSEC-Q Series CPU Q13UDH,5.17.3,plc,firmware,1,proprietary-rtos,manufacturing-process,control-network,decommission,RED,SIL2,cc-link;melsoft;modbus-tcp,15,5
ICS-0576_omron_sysmac-nj-machine-controller-nj501-1500_SBOM.json,ICS-0576,urn:uuid:80fa978d-f0da-507a-8fe5-f91a8b941cc8,OMRON Corporation,SYSMAC NJ Machine Controller NJ501-1500,9.23.15,plc,firmware,1,proprietary-rtos,district-heating,dmz-routable,design,AMBER,,ethercat;ethernet-ip;opc-ua,16,5
ICS-0577_omron_sysmac-cj2-plc-cj2h-cpu68_SBOM.json,ICS-0577,urn:uuid:99ffbbec-f7e4-50a7-892a-5f90e5405bd2,OMRON Corporation,SYSMAC CJ2 PLC CJ2H-CPU68,5.22.36,plc,firmware,1,proprietary-rtos,oil-and-gas-midstream,isolated-cell,post-build,GREEN,,fins;ethernet-ip;modbus-tcp,14,5
ICS-0578_beckhoff_twincat-runtime-controller-cx2043_SBOM.json,ICS-0578,urn:uuid:2744ca6f-5520-5496-94b2-49c492257ef4,Beckhoff Automation,TwinCAT Runtime Controller CX2043,5.5.26,plc,application,1,windows,semiconductor-fab,remote-accessible,build,AMBER+STRICT,,ethercat;opc-ua;modbus-tcp;profinet,18,5
ICS-0579_wago_pfc200-controller-750-8212_SBOM.json,ICS-0579,urn:uuid:4d46b32a-6fb3-525e-8946-cbcbd28ebff0,WAGO GmbH,PFC200 Controller 750-8212,8.21.3,plc,firmware,1,linux,district-heating,control-network,build,AMBER,SIL2,modbus-tcp;profinet;canopen;mqtt;opc-ua,21,10
ICS-0580_phoenix_axc-f-2152-controller-axc-f-1152_SBOM.json,ICS-0580,urn:uuid:3a85b2a1-00a5-5831-a823-e46abaf75a7a,Phoenix Contact,AXC F 2152 Controller AXC-F-1152,3.17.38,plc,firmware,1,linux,power-transmission,control-network,decommission,AMBER,SIL2,profinet;opc-ua;modbus-tcp;mqtt,17,6
ICS-0581_br_x20-controller-x20cp0484_SBOM.json,ICS-0581,urn:uuid:7f11d668-894c-557e-835e-7619ae10a0a5,B&R Industrial Automation,X20 Controller X20CP0484,3.11.4,plc,firmware,1,proprietary-rtos,pharmaceutical,isolated-cell,design,AMBER+STRICT,PLd (ISO 13849),powerlink;opc-ua;modbus-tcp,13,3
ICS-0582_ls-electric_xgt-plc-cpu-xgr-cpuh_SBOM.json,ICS-0582,urn:uuid:4e35fb17-9967-5cb8-a761-33ca261bf3aa,LS ELECTRIC,XGT PLC CPU XGR-CPUH,4.3.13,plc,firmware,1,proprietary-rtos,manufacturing-discrete,remote-accessible,design,AMBER,SIL2,modbus-tcp;rapienet;ethernet-ip,16,3
ICS-0583_delta_as-series-plc-as324mt-a_SBOM.json,ICS-0583,urn:uuid:86a80112-dac8-5b46-af28-2f7f166c48e9,Delta Electronics,AS Series PLC AS324MT-A,9.10.10,plc,firmware,1,proprietary-rtos,transportation-metro,dmz-routable,build,AMBER,PLd (ISO 13849),modbus-tcp;ethernet-ip;canopen,16,5
ICS-0584_unitronics_unistream-plc-usc-b10-t24_SBOM.json,ICS-0584,urn:uuid:97996ca8-e316-5cdc-85db-a4e4495c11ed,Unitronics,UniStream PLC USC-B10-T24,3.17.5,plc,firmware,1,linux,power-generation,control-network,build,AMBER,,modbus-tcp;canopen;mqtt,17,7
ICS-0585_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM.json,ICS-0585,urn:uuid:ec59564c-99ae-5ced-96a9-20a0621a9f63,IDEC Corporation,MicroSmart FC6A PLC FC6A-C24R2C,2.7.4,plc,firmware,1,proprietary-rtos,petrochemical,control-network,operations,RED,,modbus-tcp;bacnet-ip,17,4
ICS-0586_panasonic_fp7-series-plc-afp7cps21_SBOM.json,ICS-0586,urn:uuid:32965222-35d6-5817-ab09-f3e50a1f4cbc,"Panasonic Industry Co., Ltd.",FP7 Series PLC AFP7CPS21,2.1.36,plc,firmware,1,proprietary-rtos,manufacturing-discrete,dmz-routable,operations,RED,,modbus-tcp;mewtocol,15,6
ICS-0587_keyence_kv-8000-plc-kv-5500_SBOM.json,ICS-0587,urn:uuid:e8898aff-5b0a-5a5f-a170-7d82ace9ea14,KEYENCE Corporation,KV-8000 PLC KV-5500,9.7.4,plc,firmware,1,proprietary-rtos,manufacturing-process,isolated-cell,post-build,CLEAR,,ethernet-ip;modbus-tcp;kv-protocol,15,4
ICS-0588_fuji_micrex-sx-plc-np1ps-117r_SBOM.json,ICS-0588,urn:uuid:6ef8d75e-2c1d-510e-a099-1a1f72f56dc5,Fuji Electric,MICREX-SX PLC NP1PS-117R,8.9.12,plc,firmware,1,proprietary-rtos,automotive,dmz-routable,decommission,AMBER+STRICT,PLd (ISO 13849),modbus-tcp;fl-net,15,5
ICS-0589_codesys_codesys-control-runtime-for-plcnext-sl_SBOM.json,ICS-0589,urn:uuid:694e9a83-f12f-5049-8cbc-923a3935a68c,CODESYS GmbH,CODESYS Control Runtime for PLCnext SL,4.8.17,plc-runtime,application,1,linux,water-treatment,isolated-cell,decommission,AMBER,,modbus-tcp;opc-ua;ethercat;canopen;profinet,18,8
ICS-0590_abb_rtu560-telecontrol-unit-560cig10_SBOM.json,ICS-0590,urn:uuid:0624afff-cf60-5439-976d-16a9dca0e9d0,ABB Ltd,RTU560 Telecontrol Unit 560CIG10,1.10.1,rtu,firmware,1,linux,transportation-rail,remote-accessible,build,RED,,iec-60870-5-104;dnp3;iec-61850-mms;modbus-tcp,20,11
ICS-0591_schneider_scadapack-rtu-535e_SBOM.json,ICS-0591,urn:uuid:af88b7d0-236b-5ce8-87ae-c966f34d08c5,Schneider Electric,SCADAPack RTU 535E,6.19.5,rtu,firmware,1,vxworks,pharmaceutical,dmz-routable,design,CLEAR,,dnp3;modbus-tcp;iec-60870-5-104,21,7
ICS-0592_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0592,urn:uuid:9b4aa109-5041-56d3-b67b-7d49c220df76,GE Vernova,D20 MX Substation Controller D400,8.14.4,rtu,firmware,1,linux,steel-and-metals,isolated-cell,post-build,AMBER,,dnp3;iec-61850-mms;modbus-tcp,14,7
ICS-0593_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0593,urn:uuid:066af1bc-30db-5606-9c71-27a8fef6fcbd,Siemens AG,SICAM A8000 RTU CP-8000,1.3.3,rtu,firmware,1,linux,water-treatment,control-network,build,RED,,iec-60870-5-104;iec-61850-mms;dnp3;modbus-tcp,14,4
ICS-0594_hitachi-energy_rtu500-series-rtu540_SBOM.json,ICS-0594,urn:uuid:c9d2ec14-e884-535e-b6e8-a31926b35515,Hitachi Energy,RTU500 Series RTU540,2.13.28,rtu,firmware,1,proprietary-rtos,manufacturing-process,control-network,build,AMBER,,iec-60870-5-104;iec-61850-mms;dnp3,12,3
ICS-0595_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0595,urn:uuid:73d72ffc-ac16-553f-9ee7-98ad866a6ded,Moxa Inc.,ioPAC Programmable Controller 5542-C-T,9.23.1,rtu,firmware,1,linux,power-transmission,control-network,post-build,AMBER+STRICT,,modbus-tcp;dnp3;mqtt,13,5
ICS-0596_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0596,urn:uuid:88dd5602-c02e-5970-8e4a-b90269210fb3,Red Lion Controls,Data Station Plus RTU DSPGT000,8.9.2,rtu,firmware,1,linux,transportation-rail,dmz-routable,decommission,GREEN,,modbus-tcp;dnp3;ethernet-ip;mqtt,19,6
ICS-0597_sel_sel-451-protection-system-451-1_SBOM.json,ICS-0597,urn:uuid:ec4d574d-ec31-5b93-8106-a48fdbbb91d8,Schweitzer Engineering Laboratories,SEL-451 Protection System 451-1,1.18.25,ied,firmware,1,proprietary-rtos,power-distribution,isolated-cell,design,RED,,iec-61850-mms;iec-61850-goose;dnp3;modbus-tcp,16,4
ICS-0598_sel_sel-3530-rtac-3555_SBOM.json,ICS-0598,urn:uuid:c28dc41a-637e-5897-aea3-c008e54380a9,Schweitzer Engineering Laboratories,SEL-3530 RTAC 3555,4.10.0,ied,firmware,1,linux,building-automation,remote-accessible,design,AMBER+STRICT,,dnp3;iec-61850-mms;modbus-tcp;iec-60870-5-104,14,2
ICS-0599_hitachi-energy_ref615-feeder-protection-relay-ref620_SBOM.json,ICS-0599,urn:uuid:a74c6e70-63dd-5b60-97e0-70343a491f2f,Hitachi Energy,REF615 Feeder Protection Relay REF620,9.3.40,ied,firmware,1,proprietary-rtos,power-distribution,dmz-routable,operations,AMBER,,iec-61850-mms;iec-61850-goose;modbus-tcp;dnp3,16,6
ICS-0600_siemens_siprotec-5-protection-relay-7sl86_SBOM.json,ICS-0600,urn:uuid:c4dc7d34-0709-5fa7-982e-ff3bab869a51,Siemens AG,SIPROTEC 5 Protection Relay 7SL86,8.14.38,ied,firmware,1,proprietary-rtos,steel-and-metals,isolated-cell,decommission,AMBER,,iec-61850-mms;iec-61850-goose;dnp3;iec-60870-5-103,14,5
ICS-0601_ge_multilin-ur-relay-c60_SBOM.json,ICS-0601,urn:uuid:c5e55fea-9206-56c9-bc44-c80a1204bba9,GE Vernova,Multilin UR Relay C60,3.7.31,ied,firmware,1,proprietary-rtos,building-automation,remote-accessible,build,AMBER+STRICT,,iec-61850-mms;iec-61850-goose;dnp3;modbus-tcp,17,4
ICS-0602_schneider_easergy-p3-protection-relay-p3f30_SBOM.json,ICS-0602,urn:uuid:135b161b-870f-5f24-a984-45325ea48255,Schneider Electric,Easergy P3 Protection Relay P3F30,8.13.36,ied,firmware,1,proprietary-rtos,power-generation,remote-accessible,decommission,AMBER,,iec-61850-mms;modbus-tcp;dnp3,13,3
ICS-0603_nari_pcs-9611-feeder-protection-pcs-9671_SBOM.json,ICS-0603,urn:uuid:07165a10-a8cb-5f56-963c-c772aeb5cd71,NARI Technology,PCS-9611 Feeder Protection PCS-9671,9.2.27,ied,firmware,1,proprietary-rtos,petrochemical,remote-accessible,post-build,GREEN,,iec-61850-mms;iec-61850-goose;modbus-tcp,15,5
ICS-0604_hd-hyundai_higen-protection-relay-hgr-300_SBOM.json,ICS-0604,urn:uuid:d8fe6661-25fd-528e-82e1-dfcaebbcee93,HD Hyundai Electric,HiGEN Protection Relay HGR-300,6.20.11,ied,firmware,1,proprietary-rtos,automotive,control-network,design,CLEAR,,iec-61850-mms;modbus-tcp;dnp3,15,5
ICS-0605_siemens_simatic-hmi-comfort-panel-tp1500_SBOM.json,ICS-0605,urn:uuid:e63a6c26-0464-5d42-85d6-bc139e4b0a32,Siemens AG,SIMATIC HMI Comfort Panel TP1500,6.18.2,hmi,firmware,2,windows,wastewater,remote-accessible,operations,RED,,profinet;opc-ua;s7comm-plus,19,5
ICS-0606_rockwell_panelview-plus-terminal-6-compact-600_SBOM.json,ICS-0606,urn:uuid:9a715e2c-5753-5120-8e29-a84fcac72639,Rockwell Automation,PanelView Plus Terminal 6 Compact 600,8.5.14,hmi,firmware,2,windows,power-transmission,remote-accessible,decommission,RED,,ethernet-ip;cip,14,5
ICS-0607_schneider_magelis-gtu-hmi-hmist6500_SBOM.json,ICS-0607,urn:uuid:4e261643-031d-52d9-b19c-ef452ce91b94,Schneider Electric,Magelis GTU HMI HMIST6500,7.9.19,hmi,firmware,2,linux,manufacturing-discrete,isolated-cell,post-build,CLEAR,,modbus-tcp;ethernet-ip;opc-ua,13,5
ICS-0608_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0608,urn:uuid:ba2aa04b-c229-5ac5-98cc-5dc8a5237858,Mitsubishi Electric,GOT2000 Graphic Terminal GT2107-WTBD,8.20.29,hmi,firmware,2,proprietary-rtos,oil-and-gas-midstream,isolated-cell,post-build,AMBER+STRICT,,cc-link-ie;melsoft;modbus-tcp,16,5
ICS-0609_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0609,urn:uuid:11cb59f9-b88a-577f-bef8-48d739140991,"Advantech Co., Ltd.",WebOP Operator Panel WOP-2070T,8.14.11,hmi,firmware,2,linux,manufacturing-process,dmz-routable,post-build,GREEN,,modbus-tcp;ethernet-ip;mqtt,19,5
ICS-0610_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0610,urn:uuid:5c12710e-6eb2-59c9-9f2c-0453ad5a1c7b,Delta Electronics,DOP-100 HMI DOP-103BQ,4.1.2,hmi,firmware,2,proprietary-rtos,semiconductor-fab,dmz-routable,decommission,GREEN,,modbus-tcp;canopen,14,8
ICS-0611_omron_na-series-hmi-na5-15w_SBOM.json,ICS-0611,urn:uuid:0d7b1ef4-9b7c-5645-aee8-c7ceaba729fe,OMRON Corporation,NA Series HMI NA5-15W,5.17.23,hmi,firmware,2,windows,pharmaceutical,dmz-routable,design,AMBER,,ethernet-ip;opc-ua;modbus-tcp,15,5
ICS-0612_pilz_pmi-operator-terminal-pmi-5_SBOM.json,ICS-0612,urn:uuid:b84c5b93-533a-56a2-b666-39593d32b6ee,Pilz GmbH,PMI Operator Terminal PMI 5,2.24.23,hmi,firmware,2,linux,transportation-metro,dmz-routable,post-build,CLEAR,,profinet;modbus-tcp,17,8
ICS-0613_aveva_aveva-plant-scada-2023-r2_SBOM.json,ICS-0613,urn:uuid:c0ed0b5d-5231-527e-a232-006bbe9b57ef,AVEVA Group plc,AVEVA Plant SCADA 2023 R2,1.3.24,scada-server,application,2,windows,pulp-and-paper,remote-accessible,decommission,CLEAR,,opc-ua;opc-da;modbus-tcp;dnp3;iec-60870-5-104,17,5
ICS-0614_inductive_ignition-scada-platform-8-3_SBOM.json,ICS-0614,urn:uuid:3096ce34-654a-5307-a6b1-6bc7b6fb3ef4,Inductive Automation,Ignition SCADA Platform 8.3,1.0.22,scada-server,application,2,java,power-transmission,control-network,post-build,RED,,opc-ua;modbus-tcp;mqtt-sparkplug;dnp3,18,6
ICS-0615_copadata_zenon-supervisor-12_SBOM.json,ICS-0615,urn:uuid:40a9bf4e-78e1-566e-8348-77d8b246b731,COPA-DATA GmbH,zenon Supervisor 12,5.19.39,scada-server,application,2,windows,power-generation,isolated-cell,operations,RED,,opc-ua;iec-61850-mms;iec-60870-5-104;modbus-tcp,16,6
ICS-0616_siemens_simatic-wincc-unified-v18_SBOM.json,ICS-0616,urn:uuid:8cb9b66c-fd33-544e-9f05-8bfcff11de33,Siemens AG,SIMATIC WinCC Unified V18,7.23.4,scada-server,application,2,windows,automotive,control-network,decommission,AMBER,,opc-ua;profinet;s7comm-plus,16,7
ICS-0617_ge_cimplicity-hmi-scada-2023_SBOM.json,ICS-0617,urn:uuid:fc5ddcd1-bcdf-5d08-84d9-2e6a59033a8f,GE Vernova,CIMPLICITY HMI/SCADA 2023,9.19.37,scada-server,application,2,windows,food-and-beverage,control-network,build,AMBER,,opc-ua;opc-da;modbus-tcp,15,6
ICS-0618_schneider_ecostruxure-geo-scada-expert-2023_SBOM.json,ICS-0618,urn:uuid:eeeceeb5-aded-50aa-b122-98dccdcc0003,Schneider Electric,EcoStruxure Geo SCADA Expert 2023,1.21.3,scada-server,application,2,windows,petrochemical,isolated-cell,operations,RED,,dnp3;iec-60870-5-104;modbus-tcp;opc-ua,17,3
ICS-0619_rockwell_factorytalk-view-se-14-00_SBOM.json,ICS-0619,urn:uuid:7809ed47-05a3-5373-90df-c8820f76c470,Rockwell Automation,FactoryTalk View SE 14.00,4.7.14,scada-server,application,2,windows,power-transmission,control-network,operations,RED,,ethernet-ip;opc-ua;cip,15,6
ICS-0620_aveva_aveva-historian-2023-r2_SBOM.json,ICS-0620,urn:uuid:7e7327eb-0f4b-572f-a9c2-67b62f33d79e,AVEVA Group plc,AVEVA Historian 2023 R2,3.11.27,historian,application,3,windows,building-automation,remote-accessible,decommission,CLEAR,,opc-ua;opc-hda;sql,15,7
ICS-0621_ge_proficy-historian-9-1_SBOM.json,ICS-0621,urn:uuid:2aede491-015c-596b-b5ef-49090509a5d2,GE Vernova,Proficy Historian 9.1,2.10.5,historian,application,3,windows,power-generation,dmz-routable,operations,AMBER,,opc-ua;opc-hda;sql,16,3
ICS-0622_honeywell_uniformance-phd-historian-r321_SBOM.json,ICS-0622,urn:uuid:f1c3848d-a117-516b-bb33-2c95e0a03bbc,Honeywell International,Uniformance PHD Historian R321,5.5.35,historian,application,3,windows,wastewater,control-network,post-build,RED,,opc-ua;opc-hda;sql,15,5
ICS-0623_emerson_deltav-continuous-historian-15-lts_SBOM.json,ICS-0623,urn:uuid:5b65112a-ef05-5f7d-b5de-9f66c9aeb122,Emerson Electric,DeltaV Continuous Historian 15.LTS,2.12.31,historian,application,3,windows,chemical,isolated-cell,design,AMBER,,opc-ua;opc-hda,13,4
ICS-0624_yokogawa_exaquantum-plant-information-system-r3-30_SBOM.json,ICS-0624,urn:uuid:44c4efc8-75f5-503f-aa90-6b6f12d9e8c8,Yokogawa Electric,Exaquantum Plant Information System R3.30,8.3.4,historian,application,3,windows,petrochemical,dmz-routable,build,AMBER,,opc-ua;opc-hda;sql,13,2
ICS-0625_siemens_tia-portal-engineering-suite-v19_SBOM.json,ICS-0625,urn:uuid:e9d4f350-c5cb-52f9-8898-c3d78f82f11b,Siemens AG,TIA Portal Engineering Suite V19,4.11.6,engineering-workstation,application,3,windows,pulp-and-paper,control-network,post-build,GREEN,,profinet;s7comm-plus;opc-ua,17,6
ICS-0626_rockwell_studio-5000-logix-designer-33-00_SBOM.json,ICS-0626,urn:uuid:e72aab72-5c15-59e8-99d8-b771707f561a,Rockwell Automation,Studio 5000 Logix Designer 33.00,7.8.7,engineering-workstation,application,3,windows,transportation-metro,dmz-routable,build,RED,,ethernet-ip;cip,17,3
ICS-0627_schneider_ecostruxure-control-expert-v16-1_SBOM.json,ICS-0627,urn:uuid:a029a76f-2c14-5e38-a193-727f301a6b54,Schneider Electric,EcoStruxure Control Expert V16.1,3.4.7,engineering-workstation,application,3,windows,transportation-metro,control-network,build,AMBER+STRICT,,modbus-tcp;ethernet-ip;opc-ua,14,4
ICS-0628_mitsubishi_gx-works3-engineering-tool-1-100e_SBOM.json,ICS-0628,urn:uuid:f92bbac6-3a72-504a-96e8-953e253246f4,Mitsubishi Electric,GX Works3 Engineering Tool 1.100E,9.13.14,engineering-workstation,application,3,windows,pharmaceutical,remote-accessible,design,RED,,cc-link-ie;melsoft,14,5
ICS-0629_codesys_codesys-development-system-v3-5-sp19_SBOM.json,ICS-0629,urn:uuid:0c156e92-d1a7-51c6-a27b-2cc89643fdf3,CODESYS GmbH,CODESYS Development System V3.5 SP19,1.0.32,engineering-workstation,application,3,windows,power-generation,control-network,decommission,CLEAR,,modbus-tcp;opc-ua;ethercat,20,8
ICS-0630_abb_automation-builder-2-7_SBOM.json,ICS-0630,urn:uuid:ecd40f23-9baa-56e8-a03b-2cac723d5bf9,ABB Ltd,Automation Builder 2.7,2.0.6,engineering-workstation,application,3,windows,transportation-metro,control-network,design,GREEN,,modbus-tcp;profinet;ethercat,14,3
ICS-0631_emerson_deltav-md-plus-controller-pk_SBOM.json,ICS-0631,urn:uuid:063778a1-4ed2-569e-a44d-ef6ec9171d72,Emerson Electric,DeltaV MD Plus Controller PK,8.0.5,dcs-controller,firmware,1,vxworks,semiconductor-fab,isolated-cell,post-build,CLEAR,PLd (ISO 13849),deltav-proprietary;modbus-tcp;opc-ua;hart-ip,14,6
ICS-0632_honeywell_experion-c300-controller-uoc_SBOM.json,ICS-0632,urn:uuid:42728dd8-0167-5ecc-8c4a-7db1fc866ede,Honeywell International,Experion C300 Controller UOC,7.22.12,dcs-controller,firmware,1,vxworks,building-automation,isolated-cell,operations,RED,,fte;modbus-tcp;hart-ip;opc-ua,16,7
ICS-0633_yokogawa_centum-vp-field-control-station-afv40s_SBOM.json,ICS-0633,urn:uuid:a04cedda-728a-500f-9ee1-336b9929311a,Yokogawa Electric,CENTUM VP Field Control Station AFV40S,9.13.29,dcs-controller,firmware,1,proprietary-rtos,manufacturing-process,remote-accessible,post-build,RED,,vnet-ip;modbus-tcp;hart-ip;foundation-fieldbus,14,3
ICS-0634_abb_ac-800m-controller-pm864a_SBOM.json,ICS-0634,urn:uuid:b55bcd4c-72dc-5689-a039-7638337282d9,ABB Ltd,AC 800M Controller PM864A,7.12.8,dcs-controller,firmware,1,vxworks,automotive,isolated-cell,design,AMBER,,profibus;modbus-tcp;iec-61850-mms;opc-ua,19,7
ICS-0635_siemens_simatic-pcs-7-as-controller-as-416-3_SBOM.json,ICS-0635,urn:uuid:cc87754a-979c-5acf-bd1a-9709e9016830,Siemens AG,SIMATIC PCS 7 AS Controller AS 416-3,3.15.40,dcs-controller,firmware,1,proprietary-rtos,food-and-beverage,isolated-cell,post-build,CLEAR,,profibus;profinet;opc-ua,13,5
ICS-0636_hitachi-energy_symphony-plus-hpc800-spc700_SBOM.json,ICS-0636,urn:uuid:a0dbb1e4-c976-5f33-b095-0023d04e3229,Hitachi Energy,Symphony Plus HPC800 SPC700,1.9.7,dcs-controller,firmware,1,vxworks,power-transmission,isolated-cell,decommission,AMBER+STRICT,,modbus-tcp;iec-61850-mms;opc-ua,19,9
ICS-0637_schneider_triconex-tricon-cx-controller-tri-gp_SBOM.json,ICS-0637,urn:uuid:9897f0fa-f325-522e-8971-f1b623812ee3,Schneider Electric,Triconex Tricon CX Controller Tri-GP,2.3.7,sis-logic-solver,firmware,1,proprietary-rtos,pulp-and-paper,control-network,build,AMBER+STRICT,SIL3 (IEC 61508),tristation;modbus-tcp;opc-ua,14,3
ICS-0638_hima_himax-safety-controller-himatrix-f35_SBOM.json,ICS-0638,urn:uuid:c8a40d52-931d-5f74-9d13-3721c2099342,HIMA Paul Hildebrandt GmbH,HIMax Safety Controller HIMatrix F35,4.12.38,sis-logic-solver,firmware,1,proprietary-rtos,building-automation,control-network,operations,CLEAR,SIL3 (IEC 61508),safeethernet;modbus-tcp;opc-ua,15,7
ICS-0639_pilz_pss-4000-safety-controller-pss-4000-r_SBOM.json,ICS-0639,urn:uuid:304cd612-594d-5afa-8aba-2728d5432d35,Pilz GmbH,PSS 4000 Safety Controller PSS 4000-R,4.17.26,sis-logic-solver,firmware,1,proprietary-rtos,pulp-and-paper,isolated-cell,build,CLEAR,SIL3 (IEC 61508),safetynet-p;profinet;modbus-tcp,13,4
